name,price,color,mileage,brand,model,location,date_displayed,transmission,air_conditioner,power_steering,remote_control,item_url,year,log_price,car_age,km_per_year,search_text
Toyota C-HR 2023,2200000.0,Silver,3.0,Toyota,C-HR,Sheraton,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/toyota/C-HR/6134646,2023.0,14.603968372873895,3.0,1.0,brand Toyota model C-HR name Toyota C-HR 2023 location Sheraton color Silver transmission Automatic
Mercedes GLC 300 2022,4150000.0,Silver,4000.0,Mercedes,GLC 300,Tagamo3 - New Cairo,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/mercedes/glc-300/6134579,2022.0,15.238619133170708,4.0,1000.0,brand Mercedes model GLC 300 name Mercedes GLC 300 2022 location Tagamo3 - New Cairo color Silver transmission Manual
Volkswagen Golf 7 2016,1200000.0,Blue,168000.0,Volkswagen,Golf 7,Al Shorouk,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/volks-wagen/Golf-7/6134592,2016.0,13.997832948091215,10.0,16800.0,brand Volkswagen model Golf 7 name Volkswagen Golf 7 2016 location Al Shorouk color Blue transmission Automatic
Kia Picanto 2016,600000.0,Red,123000.0,Kia,Picanto,Shibin el Kom,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/kia/picanto/6134261,2016.0,13.304686600863562,10.0,12300.0,brand Kia model Picanto name Kia Picanto 2016 location Shibin el Kom color Red transmission Automatic
Hyundai Elantra 2010,475000.0,Cyan,140000.0,Hyundai,Elantra,Beheira,2023-11-24,Automatic,Yes,No,Yes,https://eg.hatla2ee.com/en/car/hyundai/elantra/6134523,2010.0,13.07107218827772,16.0,8750.0,brand Hyundai model Elantra name Hyundai Elantra 2010 location Beheira color Cyan transmission Automatic
Jac S3 2019,550000.0,Red,186000.0,Jac,S3,Shibin El Qanater,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/jac/s3/6128682,2019.0,13.217675375388819,7.0,26571.428571428572,brand Jac model S3 name Jac S3 2019 location Shibin El Qanater color Red transmission Automatic
Chevrolet Cruze 2016,620000.0,Silver,150000.0,Chevrolet,Cruze,Shobra,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chevrolet/cruze/6134429,2016.0,13.3374763699232,10.0,15000.0,brand Chevrolet model Cruze name Chevrolet Cruze 2016 location Shobra color Silver transmission Automatic
Mitsubishi Lancer EX Shark 2016,580000.0,Red,176000.0,Mitsubishi,Lancer EX Shark,Obour City,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-EX-Shark/6134417,2016.0,13.270785106659046,10.0,17600.0,brand Mitsubishi model Lancer EX Shark name Mitsubishi Lancer EX Shark 2016 location Obour City color Red transmission Automatic
Chevrolet Optra 2021,550000.0,Silver,60000.0,Chevrolet,Optra,Giza,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chevrolet/optra/6134421,2021.0,13.217675375388819,5.0,12000.0,brand Chevrolet model Optra name Chevrolet Optra 2021 location Giza color Silver transmission Automatic
Peugeot 406 2006,350000.0,Silver,124000.0,Peugeot,406,Suez,2023-11-24,Automatic,Yes,Yes,No,https://eg.hatla2ee.com/en/car/peugeot/406/6134412,2006.0,12.765691290604371,20.0,6200.0,brand Peugeot model 406 name Peugeot 406 2006 location Suez color Silver transmission Automatic
Chevrolet Cruze 2010,360000.0,Dark grey,200000.0,Chevrolet,Cruze,Borg el arab,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/chevrolet/cruze/6134396,2010.0,12.793862088206213,16.0,12500.0,brand Chevrolet model Cruze name Chevrolet Cruze 2010 location Borg el arab color Dark grey transmission Manual
Toyota Corolla 2013,595000.0,Black,215000.0,Toyota,Corolla,Kafr Shukr,2023-11-24,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/toyota/corolla/6134324,2013.0,13.296318365198623,13.0,16538.46153846154,brand Toyota model Corolla name Toyota Corolla 2013 location Kafr Shukr color Black transmission Automatic
MG Rx5 2019,895000.0,White,89000.0,MG,Rx5,Pyramids Gardens,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/moris-garage/Rx5/6134331,2019.0,13.704580114574805,7.0,12714.285714285714,brand MG model Rx5 name MG Rx5 2019 location Pyramids Gardens color White transmission Automatic
Changan CS 35 2016,390000.0,Black,90000.0,Changan,CS 35,Giza,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/changan/cs-35/6134319,2016.0,12.873904582205107,10.0,9000.0,brand Changan model CS 35 name Changan CS 35 2016 location Giza color Black transmission Manual
Kia Cerato 2010,450000.0,Brown,240000.0,Kia,Cerato,Qena,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/kia/cerato/6134310,2010.0,13.017005083966255,16.0,15000.0,brand Kia model Cerato name Kia Cerato 2010 location Qena color Brown transmission Manual
Chevrolet Optra 2018,500000.0,Dark blue,165000.0,Chevrolet,Optra,Luxor,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chevrolet/optra/6134280,2018.0,13.122365377402328,8.0,20625.0,brand Chevrolet model Optra name Chevrolet Optra 2018 location Luxor color Dark blue transmission Automatic
Geely Emgrand 7 2015,265000.0,Mocha,320000.0,Geely,Emgrand 7,Giza,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/geely/emgrand7/6133077,2015.0,12.487488878546145,11.0,29090.909090909092,brand Geely model Emgrand 7 name Geely Emgrand 7 2015 location Giza color Mocha transmission Manual
Peugeot 408 2023,2500000.0,White,10.0,Peugeot,408,Heliopolis,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/peugeot/408/6134241,2023.0,14.731801689838349,3.0,3.3333333333333335,brand Peugeot model 408 name Peugeot 408 2023 location Heliopolis color White transmission Automatic
Renault Duster 2019,780000.0,Gray,80000.0,Renault,Duster,Cairo,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/duster/6128466,2019.0,13.567050480716235,7.0,11428.57142857143,brand Renault model Duster name Renault Duster 2019 location Cairo color Gray transmission Automatic
Kia Xceed 2022,1250000.0,Gray,60000.0,Kia,Xceed,El Minya,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/kia/Xceed/6134186,2022.0,14.038654909278163,4.0,15000.0,brand Kia model Xceed name Kia Xceed 2022 location El Minya color Gray transmission Automatic
Skoda Karoq 2021,2400000.0,White,105000.0,Skoda,Karoq,Sadat City,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/skoda/Karoq/6134169,2021.0,14.690979711984754,5.0,21000.0,brand Skoda model Karoq name Skoda Karoq 2021 location Sadat City color White transmission Automatic
Byd F3 2020,330000.0,Silver,220000.0,Byd,F3,Ashmoun,2023-11-24,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/byd/f3/6134148,2020.0,12.706850963741102,6.0,36666.666666666664,brand Byd model F3 name Byd F3 2020 location Ashmoun color Silver transmission Manual
Ford Focus 2013,510000.0,Black,200000.0,Ford,Focus,Cairo,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/ford/focus/6134120,2013.0,13.1421679654829,13.0,15384.615384615385,brand Ford model Focus name Ford Focus 2013 location Cairo color Black transmission Automatic
Hyundai Elantra MD 2015,750000.0,Silver,135000.0,Hyundai,Elantra MD,El Haram,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/Elantra-MD/6134075,2015.0,13.527829818844937,11.0,12272.727272727272,brand Hyundai model Elantra MD name Hyundai Elantra MD 2015 location El Haram color Silver transmission Manual
BMW X3 2016,1600000.0,Black,150000.0,BMW,X3,Al Shorouk,2023-11-24,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/bmw/x3/6134069,2016.0,14.285514812209815,10.0,15000.0,brand BMW model X3 name BMW X3 2016 location Al Shorouk color Black transmission Automatic
Brilliance FRV Cross 2013,385000.0,White,102000.0,Brilliance,FRV Cross,Cairo,2023-11-24,Automatic,Yes,No,Yes,https://eg.hatla2ee.com/en/car/brilliance/frv-cross/6134064,2013.0,12.861001210669146,13.0,7846.153846153846,brand Brilliance model FRV Cross name Brilliance FRV Cross 2013 location Cairo color White transmission Automatic
Hyundai Elantra HD 2017,560000.0,Silver,95000.0,Hyundai,Elantra HD,Alexandria,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/Elantra-HD/6133578,2017.0,13.235693848424024,9.0,10555.555555555555,brand Hyundai model Elantra HD name Hyundai Elantra HD 2017 location Alexandria color Silver transmission Manual
Skoda Superb 2022,2200000.0,White,71000.0,Skoda,Superb,El Qanater El Khayreya,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/skoda/superb/6134060,2022.0,14.603968372873895,4.0,17750.0,brand Skoda model Superb name Skoda Superb 2022 location El Qanater El Khayreya color White transmission Automatic
Peugeot 508 2014,580000.0,Black,184000.0,Peugeot,508,Alexandria,2023-11-24,Automatic,Yes,Yes,No,https://eg.hatla2ee.com/en/car/peugeot/508/6134033,2014.0,13.270785106659046,12.0,15333.333333333334,brand Peugeot model 508 name Peugeot 508 2014 location Alexandria color Black transmission Automatic
Renault Fluence 2014,570000.0,Black,130000.0,Renault,Fluence,Dokki,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/renault/fluence/6133986,2014.0,13.25339339419516,12.0,10833.333333333334,brand Renault model Fluence name Renault Fluence 2014 location Dokki color Black transmission Manual
Speranza A516 2010,160000.0,White,40000.0,Speranza,A516,Dakahlia,2023-11-24,Manual,No,No,Yes,https://eg.hatla2ee.com/en/car/speranza/a516/6133953,2010.0,11.982935344196433,16.0,2500.0,brand Speranza model A516 name Speranza A516 2010 location Dakahlia color White transmission Manual
Suzuki Swift Dzire 2022,650000.0,Dark blue,37000.0,Suzuki,Swift Dzire,Alexandria,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/suzuki/swift-dzire/6133919,2022.0,13.384729180332174,4.0,9250.0,brand Suzuki model Swift Dzire name Suzuki Swift Dzire 2022 location Alexandria color Dark blue transmission Automatic
Fiat Tipo 2018,980000.0,Mocha,109000.0,Fiat,Tipo,Mansoura,2023-11-24,Automatic,No,No,Yes,https://eg.hatla2ee.com/en/car/fiat/tipo/5830958,2018.0,13.795308871054397,8.0,13625.0,brand Fiat model Tipo name Fiat Tipo 2018 location Mansoura color Mocha transmission Automatic
Peugeot 5008 2020,1600000.0,Silver,102000.0,Peugeot,5008,6 October,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/peugeot/5008/6133859,2020.0,14.285514812209815,6.0,17000.0,brand Peugeot model 5008 name Peugeot 5008 2020 location 6 October color Silver transmission Automatic
BMW X3 2013,1500000.0,Black,115000.0,BMW,X3,New Administrative Capital,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/bmw/x3/6133844,2013.0,14.220976332738882,13.0,8846.153846153846,brand BMW model X3 name BMW X3 2013 location New Administrative Capital color Black transmission Automatic
Ford Focus 2018,850000.0,Brown,125000.0,Ford,Focus,6 October,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/ford/focus/6133818,2018.0,13.652992804936396,8.0,15625.0,brand Ford model Focus name Ford Focus 2018 location 6 October color Brown transmission Automatic
Haval H6 2022,1250000.0,Silver,45000.0,Haval,H6,Nasr city,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/haval/haval-h6/6133814,2022.0,14.038654909278163,4.0,11250.0,brand Haval model H6 name Haval H6 2022 location Nasr city color Silver transmission Automatic
Hyundai Elantra AD 2019,900000.0,Red,150000.0,Hyundai,Elantra AD,Bilbeis,2023-11-24,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Elantra-AD/6133770,2019.0,13.710151153416941,7.0,21428.571428571428,brand Hyundai model Elantra AD name Hyundai Elantra AD 2019 location Bilbeis color Red transmission Automatic
Opel Mokka 2016,695000.0,White,172000.0,Opel,Mokka,Dokki,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/opel/Mokka/6133763,2016.0,13.451668563394815,10.0,17200.0,brand Opel model Mokka name Opel Mokka 2016 location Dokki color White transmission Manual
Jeep Wrangler Unlimited 2015,1899000.0,Dark red,97000.0,Jeep,Wrangler Unlimited,Mokattam,2023-11-24,Automatic,Yes,No,No,https://eg.hatla2ee.com/en/car/jeep/wrangler-unlimited/6133692,2015.0,14.456838516387228,11.0,8818.181818181818,brand Jeep model Wrangler Unlimited name Jeep Wrangler Unlimited 2015 location Mokattam color Dark red transmission Automatic
Hyundai Sonata 2009,520000.0,Gray,140000.0,Hyundai,Sonata,Nasr city,2023-11-24,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/sonata/6133676,2009.0,13.161586013632684,17.0,8235.29411764706,brand Hyundai model Sonata name Hyundai Sonata 2009 location Nasr city color Gray transmission Manual
Byd L3 2022,460000.0,Gray,77000.0,Byd,L3,Shobra,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/byd/l3/6133614,2022.0,13.038983942375959,4.0,19250.0,brand Byd model L3 name Byd L3 2022 location Shobra color Gray transmission Automatic
Renault Megane 2008,285000.0,Silver,145000.0,Renault,Megane,Beni Suef,2023-11-23,Automatic,No,Yes,No,https://eg.hatla2ee.com/en/car/renault/megane/6133659,2008.0,12.560247968016562,18.0,8055.555555555556,brand Renault model Megane name Renault Megane 2008 location Beni Suef color Silver transmission Automatic
Lada 2107 2005,70000.0,Red,100000.0,Lada,2107,Badr City,2023-11-23,Manual,No,No,No,https://eg.hatla2ee.com/en/car/lada/2107/6133697,2005.0,11.156264806643742,21.0,4761.9047619047615,brand Lada model 2107 name Lada 2107 2005 location Badr City color Red transmission Manual
Hyundai Avante 2007,450000.0,Silver,180000.0,Hyundai,Avante,Monufia,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/avante/6133526,2007.0,13.017005083966255,19.0,9473.684210526315,brand Hyundai model Avante name Hyundai Avante 2007 location Monufia color Silver transmission Automatic
Lada 2107 2012,135000.0,Gold,,Lada,2107,Alexandria,2023-11-23,Automatic,No,No,Yes,https://eg.hatla2ee.com/en/car/lada/2107/6133497,2012.0,11.813037464800539,14.0,,brand Lada model 2107 name Lada 2107 2012 location Alexandria color Gold transmission Automatic
Renault Kadjar 2017,600000.0,Gold,60000.0,Renault,Kadjar,Saft El Laban,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/Kadjar/6127985,2017.0,13.304686600863562,9.0,6666.666666666667,brand Renault model Kadjar name Renault Kadjar 2017 location Saft El Laban color Gold transmission Automatic
Chery Arrizo 5 2023,600000.0,Cyan,90000.0,Chery,Arrizo 5,10th of Ramadan,2023-11-23,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chery/Arrizo-5/6133415,2023.0,13.304686600863562,3.0,30000.0,brand Chery model Arrizo 5 name Chery Arrizo 5 2023 location 10th of Ramadan color Cyan transmission Manual
Hyundai Elantra CN7 2022,1440000.0,Gray,45000.0,Hyundai,Elantra CN7,Mohandessin,2023-11-07,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Elantra-CN7/6101337,2022.0,14.180154365996387,4.0,11250.0,brand Hyundai model Elantra CN7 name Hyundai Elantra CN7 2022 location Mohandessin color Gray transmission Automatic
Volkswagen Jetta 2011,620000.0,Gray,190000.0,Volkswagen,Jetta,Cairo,2023-11-23,Automatic,Yes,No,Yes,https://eg.hatla2ee.com/en/car/volks-wagen/jetta/6133257,2011.0,13.3374763699232,15.0,12666.666666666666,brand Volkswagen model Jetta name Volkswagen Jetta 2011 location Cairo color Gray transmission Automatic
Kia Rio 2013,680000.0,Black,129000.0,Kia,Rio,Mohandessin,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/kia/rio/6132969,2013.0,13.429849547739444,13.0,9923.076923076924,brand Kia model Rio name Kia Rio 2013 location Mohandessin color Black transmission Automatic
Skoda Octavia A8 2021,450000.0,Gray,72000.0,Skoda,Octavia A8,Nasr city,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/skoda/Octavia-A8/6127775,2021.0,13.017005083966255,5.0,14400.0,brand Skoda model Octavia A8 name Skoda Octavia A8 2021 location Nasr city color Gray transmission Automatic
Mercedes GLK 250 2015,900000.0,White,90000.0,Mercedes,GLK 250,Maadi,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/mercedes/glk-250/6127776,2015.0,13.710151153416941,11.0,8181.818181818182,brand Mercedes model GLK 250 name Mercedes GLK 250 2015 location Maadi color White transmission Automatic
Seat Ateca 2018,1150000.0,Silver,185000.0,Seat,Ateca,Maadi,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/seat/Ateca/6127256,2018.0,13.955273369904273,8.0,23125.0,brand Seat model Ateca name Seat Ateca 2018 location Maadi color Silver transmission Automatic
Renault Duster 2019,890000.0,Dark grey,115000.0,Renault,Duster,Sheraton,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/duster/6125715,2019.0,13.698977865303197,7.0,16428.571428571428,brand Renault model Duster name Renault Duster 2019 location Sheraton color Dark grey transmission Automatic
GAC GA3 2020,625000.0,Black,38000.0,GAC,GA3,Suez,2023-11-23,Manual,No,No,No,https://eg.hatla2ee.com/en/car/gac/GA3/6133226,2020.0,13.345508528717259,6.0,6333.333333333333,brand GAC model GA3 name GAC GA3 2020 location Suez color Black transmission Manual
Nissan Sunny 2022,650000.0,Dark grey,8600.0,Nissan,Sunny,Cairo,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/nissan/sunny/6132855,2022.0,13.384729180332174,4.0,2150.0,brand Nissan model Sunny name Nissan Sunny 2022 location Cairo color Dark grey transmission Automatic
Mercedes C 200 2019,2350000.0,Silver,140000.0,Mercedes,C 200,Cairo,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/mercedes/c-200/6133043,2019.0,14.669926311652166,7.0,20000.0,brand Mercedes model C 200 name Mercedes C 200 2019 location Cairo color Silver transmission Automatic
Mercedes E 200 2020,3650000.0,Black,69000.0,Mercedes,E 200,Cairo,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/mercedes/e-200/6132927,2020.0,15.11023799953124,6.0,11500.0,brand Mercedes model E 200 name Mercedes E 200 2020 location Cairo color Black transmission Automatic
Jeep Renegade 2021,1550000.0,Black,20000.0,Jeep,Renegade,Nasr city,2023-11-18,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/jeep/Renegade/6123896,2021.0,14.253766134056512,5.0,4000.0,brand Jeep model Renegade name Jeep Renegade 2021 location Nasr city color Black transmission Automatic
Audi Q2 2020,800000.0,Blue,70000.0,Audi,Q2,Maadi,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/audi/Q2/6127571,2020.0,13.592368256649284,6.0,11666.666666666666,brand Audi model Q2 name Audi Q2 2020 location Maadi color Blue transmission Automatic
Mercedes C 180 2014,750000.0,Silver,199000.0,Mercedes,C 180,Maadi,2023-11-23,Manual,No,No,No,https://eg.hatla2ee.com/en/car/mercedes/c-180/6127524,2014.0,13.527829818844937,12.0,16583.333333333332,brand Mercedes model C 180 name Mercedes C 180 2014 location Maadi color Silver transmission Manual
Hyundai Tucson Turbo GDI 2023,750000.0,Petroleum,0.0,Hyundai,Tucson Turbo GDI,Maadi,2023-11-23,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/Tucson-Turbo/6127472,2023.0,13.527829818844937,3.0,0.0,brand Hyundai model Tucson Turbo GDI name Hyundai Tucson Turbo GDI 2023 location Maadi color Petroleum transmission Manual
Kia Grand Cerato 2016,575000.0,Black,77000.0,Kia,Grand Cerato,Cairo,2023-11-23,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/kia/Grand-Cerato/6127398,2016.0,13.26212705890841,10.0,7700.0,brand Kia model Grand Cerato name Kia Grand Cerato 2016 location Cairo color Black transmission Automatic
Hyundai Elantra MD 2013,675000.0,Gray,189000.0,Hyundai,Elantra MD,Ismailia,2023-11-23,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Elantra-MD/6132858,2013.0,13.42246945133505,13.0,14538.461538461539,brand Hyundai model Elantra MD name Hyundai Elantra MD 2013 location Ismailia color Gray transmission Automatic
